Pascals Triangle Row Upto : 50000 with more than or equal to 3 repetitions

          17578 :		   4		[188, 188, 17578, 17578]      
          17766 :		   4		[189, 189, 17766, 17766]      
          17955 :		   4		[190, 190, 17955, 17955]      
          18145 :		   4		[191, 191, 18145, 18145]      
          18336 :		   4		[192, 192, 18336, 18336]      
          18424 :		   4		[49, 49, 18424, 18424]        
          18528 :		   4		[193, 193, 18528, 18528]      
          18564 :		   4		[18, 18, 18564, 18564]        
          18721 :		   4		[194, 194, 18721, 18721]      
          18915 :		   4		[195, 195, 18915, 18915]      
          19110 :		   4		[196, 196, 19110, 19110]      
          19306 :		   4		[197, 197, 19306, 19306]      
          19448 :		   4		[17, 17, 19448, 19448]        
          19503 :		   4		[198, 198, 19503, 19503]      
          19600 :		   4		[50, 50, 19600, 19600]        
          19701 :		   4		[199, 199, 19701, 19701]      
          19900 :		   4		[200, 200, 19900, 19900]      
          20100 :		   4		[201, 201, 20100, 20100]      
          20301 :		   4		[202, 202, 20301, 20301]      
          20349 :		   4		[21, 21, 20349, 20349]        
          20475 :		   4		[28, 28, 20475, 20475]        
          20503 :		   4		[203, 203, 20503, 20503]      
          20706 :		   4		[204, 204, 20706, 20706]      
          20825 :		   4		[51, 51, 20825, 20825]        
          20910 :		   4		[205, 205, 20910, 20910]      
          21115 :		   4		[206, 206, 21115, 21115]      
          21321 :		   4		[207, 207, 21321, 21321]      
          21528 :		   4		[208, 208, 21528, 21528]      
          21736 :		   4		[209, 209, 21736, 21736]      
          21945 :		   4		[210, 210, 21945, 21945]      
          22100 :		   4		[52, 52, 22100, 22100]        
          22155 :		   4		[211, 211, 22155, 22155]      
          22366 :		   4		[212, 212, 22366, 22366]      
          22578 :		   4		[213, 213, 22578, 22578]      
          22791 :		   4		[214, 214, 22791, 22791]      
          23005 :		   4		[215, 215, 23005, 23005]      
          23220 :		   4		[216, 216, 23220, 23220]      
          23426 :		   4		[53, 53, 23426, 23426]        
          23436 :		   4		[217, 217, 23436, 23436]      
          23653 :		   4		[218, 218, 23653, 23653]      
          23751 :		   4		[29, 29, 23751, 23751]        
          23871 :		   4		[219, 219, 23871, 23871]      
          24090 :		   4		[220, 220, 24090, 24090]      
          24310 :		   6		[17, 17, 221, 221, 24310, 24310]
          24531 :		   4		[222, 222, 24531, 24531]      
          24753 :		   4		[223, 223, 24753, 24753]      
          24804 :		   4		[54, 54, 24804, 24804]        
          24976 :		   4		[224, 224, 24976, 24976]      
          25200 :		   4		[225, 225, 25200, 25200]      
          25425 :		   4		[226, 226, 25425, 25425]      
          25651 :		   4		[227, 227, 25651, 25651]      
          25878 :		   4		[228, 228, 25878, 25878]      
          26106 :		   4		[229, 229, 26106, 26106]      
          26235 :		   4		[55, 55, 26235, 26235]        
          26334 :		   4		[22, 22, 26334, 26334]        
          26335 :		   4		[230, 230, 26335, 26335]      
          26565 :		   4		[231, 231, 26565, 26565]      
          26796 :		   4		[232, 232, 26796, 26796]      
          27028 :		   4		[233, 233, 27028, 27028]      
          27132 :		   4		[19, 19, 27132, 27132]        
          27261 :		   4		[234, 234, 27261, 27261]      
          27405 :		   4		[30, 30, 27405, 27405]        
          27495 :		   4		[235, 235, 27495, 27495]      
          27720 :		   4		[56, 56, 27720, 27720]        
          27730 :		   4		[236, 236, 27730, 27730]      
          27966 :		   4		[237, 237, 27966, 27966]      
          28203 :		   4		[238, 238, 28203, 28203]      
          28441 :		   4		[239, 239, 28441, 28441]      
          28680 :		   4		[240, 240, 28680, 28680]      
          28920 :		   4		[241, 241, 28920, 28920]      
          29161 :		   4		[242, 242, 29161, 29161]      
          29260 :		   4		[57, 57, 29260, 29260]        
          29403 :		   4		[243, 243, 29403, 29403]      
          29646 :		   4		[244, 244, 29646, 29646]      
          29890 :		   4		[245, 245, 29890, 29890]      
          30135 :		   4		[246, 246, 30135, 30135]      
          30381 :		   4		[247, 247, 30381, 30381]      
          30628 :		   4		[248, 248, 30628, 30628]      
          30856 :		   4		[58, 58, 30856, 30856]        
          30876 :		   4		[249, 249, 30876, 30876]      
          31125 :		   4		[250, 250, 31125, 31125]      
          31375 :		   4		[251, 251, 31375, 31375]      
          31465 :		   4		[31, 31, 31465, 31465]        
          31626 :		   4		[252, 252, 31626, 31626]      
          31824 :		   4		[18, 18, 31824, 31824]        
          31878 :		   4		[253, 253, 31878, 31878]      
          32131 :		   4		[254, 254, 32131, 32131]      
          32385 :		   4		[255, 255, 32385, 32385]      
          32509 :		   4		[59, 59, 32509, 32509]        
          32640 :		   4		[256, 256, 32640, 32640]      
          32896 :		   4		[257, 257, 32896, 32896]      
          33153 :		   4		[258, 258, 33153, 33153]      
          33411 :		   4		[259, 259, 33411, 33411]      
          33649 :		   4		[23, 23, 33649, 33649]        
          33670 :		   4		[260, 260, 33670, 33670]      
          33930 :		   4		[261, 261, 33930, 33930]      
          34191 :		   4		[262, 262, 34191, 34191]      
          34220 :		   4		[60, 60, 34220, 34220]        
          34453 :		   4		[263, 263, 34453, 34453]      
          34716 :		   4		[264, 264, 34716, 34716]      
          34980 :		   4		[265, 265, 34980, 34980]      
          35245 :		   4		[266, 266, 35245, 35245]      
          35511 :		   4		[267, 267, 35511, 35511]      
          35778 :		   4		[268, 268, 35778, 35778]      
          35960 :		   4		[32, 32, 35960, 35960]        
          35990 :		   4		[61, 61, 35990, 35990]        
          36046 :		   4		[269, 269, 36046, 36046]      
          36315 :		   4		[270, 270, 36315, 36315]      
          36585 :		   4		[271, 271, 36585, 36585]      
          36856 :		   4		[272, 272, 36856, 36856]      
          37128 :		   4		[273, 273, 37128, 37128]      
          37401 :		   4		[274, 274, 37401, 37401]      
          37675 :		   4		[275, 275, 37675, 37675]      
          37820 :		   4		[62, 62, 37820, 37820]        
          37950 :		   4		[276, 276, 37950, 37950]      
          38226 :		   4		[277, 277, 38226, 38226]      
          38503 :		   4		[278, 278, 38503, 38503]      
          38760 :		   4		[20, 20, 38760, 38760]        
          38781 :		   4		[279, 279, 38781, 38781]      
          39060 :		   4		[280, 280, 39060, 39060]      
          39340 :		   4		[281, 281, 39340, 39340]      
          39621 :		   4		[282, 282, 39621, 39621]      
          39711 :		   4		[63, 63, 39711, 39711]        
          39903 :		   4		[283, 283, 39903, 39903]      
          40186 :		   4		[284, 284, 40186, 40186]      
          40470 :		   4		[285, 285, 40470, 40470]      
          40755 :		   4		[286, 286, 40755, 40755]      
          40920 :		   4		[33, 33, 40920, 40920]        
          41041 :		   4		[287, 287, 41041, 41041]      
          41328 :		   4		[288, 288, 41328, 41328]      
          41616 :		   4		[289, 289, 41616, 41616]      
          41664 :		   4		[64, 64, 41664, 41664]        
          41905 :		   4		[290, 290, 41905, 41905]      
          42195 :		   4		[291, 291, 42195, 42195]      
          42486 :		   4		[292, 292, 42486, 42486]      
          42504 :		   4		[24, 24, 42504, 42504]        
          42778 :		   4		[293, 293, 42778, 42778]      
          43071 :		   4		[294, 294, 43071, 43071]      
          43365 :		   4		[295, 295, 43365, 43365]      
          43660 :		   4		[296, 296, 43660, 43660]      
          43680 :		   4		[65, 65, 43680, 43680]        
          43758 :		   4		[18, 18, 43758, 43758]        
          43956 :		   4		[297, 297, 43956, 43956]      
          44253 :		   4		[298, 298, 44253, 44253]      
          44551 :		   4		[299, 299, 44551, 44551]      
          44850 :		   4		[300, 300, 44850, 44850]      
          45150 :		   4		[301, 301, 45150, 45150]      
          45451 :		   4		[302, 302, 45451, 45451]      
          45753 :		   4		[303, 303, 45753, 45753]      
          45760 :		   4		[66, 66, 45760, 45760]        
          46056 :		   4		[304, 304, 46056, 46056]      
          46360 :		   4		[305, 305, 46360, 46360]      
          46376 :		   4		[34, 34, 46376, 46376]        
          46665 :		   4		[306, 306, 46665, 46665]      
          46971 :		   4		[307, 307, 46971, 46971]      
          47278 :		   4		[308, 308, 47278, 47278]      
          47586 :		   4		[309, 309, 47586, 47586]      
          47895 :		   4		[310, 310, 47895, 47895]      
          47905 :		   4		[67, 67, 47905, 47905]        
          48205 :		   4		[311, 311, 48205, 48205]      
          48516 :		   4		[312, 312, 48516, 48516]      
          48620 :		   3		[18, 48620, 48620]            
          48828 :		   4		[313, 313, 48828, 48828]      
          49141 :		   4		[314, 314, 49141, 49141]      
          49455 :		   4		[315, 315, 49455, 49455]      
          49770 :		   4		[316, 316, 49770, 49770]      
